Id,Name,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,SBA_Appv,GrAppv
60,0,3,26,1,1,39,0,0,0,1,0.15,0,1,1,0,0.61082910321489,27898,12500,25000
61,0,3,4,1,1,28,1,0,1,0,0.0,0,0,0,1,0.001692047377326565,100000,80000,100000
62,0,0,47,1,1,37,1,0,1,0,0.0,0,1,0,0,0.937394247038917,150000,127500,150000
63,0,1,14,1,1,36,1,0,1,0,0.125,0,2,0,0,0.6345177664974619,21500,10750,21500
64,0,2,5,1,1,37,1,0,1,0,0.075,0,1,1,0,0.9170896785109983,100000,50000,100000
65,0,0,42,1,0,32,0,1,1,0,0.1875,0,1,1,0,0.24196277495769883,50000,25000,50000
66,0,3,28,1,1,36,0,0,1,0,0.05,0,1,0,0,0.6548223350253807,32000,16000,32000
67,0,1,52,1,1,39,1,0,1,0,0.0875,0,1,0,0,0.61082910321489,69800,34900,69800
68,0,1,37,1,1,41,0,2,1,0,1.0,0,1,0,0,0.09137055837563451,550000,495000,550000
69,0,0,24,1,0,39,1,0,1,0,0.0,0,2,0,0,0.22673434856175972,120000,60000,120000
70,0,1,5,1,0,32,1,0,0,0,0.0,0,2,0,1,0.018612521150592216,45000,38250,45000
71,0,1,48,1,0,25,1,0,0,0,0.0,0,0,0,0,0.6040609137055838,375000,318750,375000
72,0,0,12,1,1,36,1,0,0,0,0.0,6,1,0,0,0.7343485617597293,325000,243750,325000
73,0,1,51,1,1,38,1,0,1,0,0.0125,0,1,0,0,0.8307952622673435,23900,11950,23900
74,0,3,4,1,1,39,1,0,1,0,0.0625,0,1,1,0,0.61082910321489,114250,25000,50000
75,0,3,47,1,0,24,1,0,0,0,0.0,0,0,0,0,0.001692047377326565,200000,170000,200000
76,0,3,20,1,1,36,1,0,1,0,0.05,0,1,0,0,0.6852791878172588,52000,26000,52000
77,0,1,23,1,1,35,0,0,0,0,0.0625,0,1,0,0,0.5025380710659898,80000,40000,80000
78,0,1,17,1,0,42,0,0,1,0,0.0,0,1,1,0,0.077834179357022,19500,7500,15000
79,0,0,12,0,0,25,1,0,0,0,0.0,0,0,0,1,0.3840947546531303,18000,16200,18000
80,0,3,36,0,0,23,0,0,1,0,0.0,0,0,0,0,0.3096446700507614,152000,121600,152000
81,0,1,18,1,1,34,1,0,0,0,0.0,0,1,0,0,0.41455160744500846,105000,89250,105000
82,0,1,10,1,1,38,0,1,1,0,0.15,0,1,1,0,0.937394247038917,229495,40000,80000
83,0,1,28,1,1,34,0,0,1,0,0.0125,0,0,0,0,0.41455160744500846,5000,4250,5000
84,0,2,44,1,0,22,0,1,1,0,0.0,0,0,0,0,0.25888324873096447,868056,564236,868056
85,0,3,50,1,0,22,1,0,1,0,0.0,0,0,0,0,0.2436548223350254,50000,42500,50000
86,0,3,4,1,1,38,1,0,1,0,0.0125,0,1,1,0,0.9475465313028765,89205,17500,35000
87,0,1,22,1,1,37,1,0,0,0,0.0,0,1,0,0,0.8307952622673435,36000,18000,36000
88,0,3,28,0,0,26,0,0,0,0,0.0,7,0,0,1,0.5499153976311336,85000,76500,85000
89,0,1,23,1,1,37,0,0,0,0,0.025,0,2,0,0,0.7478849407783418,66000,33000,66000
90,0,1,12,1,0,26,1,0,1,0,0.0,0,0,0,0,0.637901861252115,95000,71250,95000
91,0,1,49,1,1,36,1,0,1,0,0.05,0,1,0,0,0.6852791878172588,1232500,924375,1232500
92,0,2,30,1,0,32,1,0,1,0,0.075,0,1,0,0,0.25549915397631134,778000,628500,838000
93,0,1,34,1,1,30,1,0,0,0,0.0,0,0,0,1,0.2656514382402707,70000,56000,70000
94,0,2,30,0,0,26,0,0,1,0,0.0,0,0,0,1,0.637901861252115,50000,45000,50000
95,0,3,36,1,0,22,1,0,1,0,0.0,0,0,0,0,0.22504230118443316,320000,272000,320000
96,0,3,36,1,1,37,1,0,0,0,0.0375,0,1,1,0,0.7868020304568528,90294,20000,40000
97,0,1,5,1,1,39,1,0,1,0,0.0125,0,1,1,0,0.622673434856176,50535,12500,25000
98,0,3,39,1,0,33,0,0,1,0,0.0875,0,1,1,0,0.2673434856175973,61500,18000,36000
99,0,0,22,1,1,35,0,0,0,0,0.0,0,1,0,1,0.3824027072758037,40000,34000,40000
100,0,1,6,1,0,36,1,0,1,0,0.075,0,1,1,0,0.6852791878172588,53402,12500,25000
101,0,3,36,1,0,32,1,1,0,1,0.0,8,1,0,0,0.25549915397631134,810000,313076,838000
102,0,0,15,1,0,29,0,1,1,0,0.0,0,0,0,0,0.18612521150592218,700000,525000,700000
103,0,3,5,1,1,36,1,1,1,0,0.1875,0,1,0,0,0.6345177664974619,50000,25000,50000
104,0,3,20,1,1,36,1,0,1,0,0.0125,0,2,1,0,0.6920473773265652,51026,15000,30000
105,0,0,23,1,0,43,1,0,0,0,0.025,0,1,0,0,0.001692047377326565,15000,7500,15000
106,0,3,26,1,1,37,1,0,1,0,0.0375,0,1,0,0,0.9035532994923858,59623,30000,60000
107,0,3,20,1,1,38,1,0,0,0,0.05,0,1,1,0,0.9475465313028765,7000,3500,7000
108,0,3,20,1,1,35,0,0,1,0,0.0125,0,1,1,0,0.5617597292724196,20175,2500,5000
109,0,0,27,1,1,38,0,1,1,0,0.5625,0,1,0,0,0.9526226734348562,2000000,1500000,2000000
110,0,3,27,0,1,28,1,0,1,0,0.0,0,0,1,0,0.2808798646362098,75000,37500,75000
111,0,3,28,0,0,30,1,1,0,0,0.0,0,0,0,1,0.2182741116751269,36900,32000,40000
112,0,1,30,1,0,33,1,0,1,0,0.025,0,1,0,0,0.2825719120135364,215200,161400,215200
113,0,3,36,1,1,38,1,0,1,0,0.0625,0,1,1,0,0.8307952622673435,25252,12500,25000
114,0,2,30,0,0,26,1,0,0,0,0.0,0,0,0,0,0.5499153976311336,460000,391000,460000
115,0,0,33,1,1,28,0,0,0,0,0.0,0,0,0,1,0.19120135363790186,41000,32800,41000
116,0,3,26,1,1,38,1,0,1,0,0.075,0,1,1,0,0.7851099830795262,109701,25000,50000
117,0,1,10,1,0,26,1,0,0,0,0.0,0,0,0,0,0.5008460236886633,319173,239380,319173
118,0,0,4,1,0,29,0,0,0,0,0.0,0,0,0,1,0.22165820642978004,30000,24000,30000
119,0,1,17,1,0,39,1,0,1,0,0.025,0,2,0,0,0.2470389170896785,81300,40650,81300
120,0,0,51,1,0,39,0,0,1,0,0.0375,0,2,0,0,0.06598984771573604,190000,142500,190000
121,0,1,34,1,1,34,0,0,1,0,0.0375,0,1,0,0,0.5431472081218274,150000,127500,150000
122,0,2,44,1,1,37,1,0,1,0,0.1,9,1,1,0,0.8849407783417935,69247,25000,50000
123,0,3,36,1,1,37,1,0,1,0,0.075,0,1,1,0,0.8849407783417935,60803,12500,25000
124,0,3,26,0,1,28,1,0,0,0,0.0,0,0,0,0,0.001692047377326565,150000,112500,150000
125,0,3,39,1,1,38,1,0,0,0,0.0625,0,2,1,0,0.8747884940778342,70000,17500,35000
126,0,1,38,1,1,37,1,0,1,0,0.0625,0,1,0,0,0.6582064297800339,100000,127500,150000
127,0,0,4,0,0,27,1,0,1,0,0.0,0,0,0,1,0.001692047377326565,100000,80000,100000
128,0,1,13,1,1,34,0,0,1,1,0.0625,0,1,0,0,0.45346869712351945,375000,281250,375000
129,0,0,7,1,1,34,1,0,1,0,0.0,0,1,0,1,0.38747884940778343,15000,12750,15000
130,0,3,26,1,1,38,0,0,1,0,0.0375,0,1,0,0,0.9526226734348562,25000,12500,25000
131,0,1,3,1,0,40,1,0,0,1,0.075,0,1,1,0,0.21996615905245348,19000,5000,10000
132,0,0,17,1,1,36,0,0,1,0,0.0,0,2,0,0,0.5939086294416244,175000,131250,175000
133,0,3,5,1,1,36,1,0,1,0,0.0125,0,1,0,0,0.6852791878172588,75000,37500,75000
134,0,0,28,1,1,35,0,1,1,0,0.0,0,1,0,0,0.5025380710659898,750000,562500,750000
135,0,1,10,0,0,17,1,0,1,0,0.0,0,0,0,0,0.001692047377326565,110000,99000,110000
136,0,2,12,1,0,29,1,0,1,0,0.0,0,0,0,0,0.19458544839255498,200500,150375,200500
137,0,3,20,1,1,38,0,0,1,0,0.025,0,1,1,0,0.7868020304568528,81000,35000,70000
138,0,0,32,1,0,41,0,0,0,0,0.0875,0,1,0,0,0.047377326565143825,246497,184873,246497
139,0,1,15,1,0,34,0,1,0,0,0.0,0,1,0,0,0.4027072758037225,500000,375000,500000
140,0,1,7,0,0,14,0,1,1,0,0.0,0,0,0,0,0.001692047377326565,418400,292880,418400
141,0,3,39,1,1,38,1,0,0,0,0.0125,0,1,1,0,0.9153976311336718,25000,12500,25000
142,0,0,17,1,0,40,1,0,1,0,0.0375,0,1,1,0,0.001692047377326565,88494,25000,50000
143,0,1,49,1,0,32,0,0,1,0,0.0,0,1,0,0,0.01015228426395939,86000,86000,86000
144,0,3,26,1,1,37,1,0,1,0,0.0125,0,2,1,0,0.7868020304568528,44034,12500,25000
145,0,1,28,1,1,34,0,0,1,0,0.125,0,1,0,0,0.43824027072758037,162500,121875,162500
146,0,3,26,1,1,37,1,0,1,0,0.1,0,1,1,0,0.8510998307952623,137842,25000,50000
147,0,3,4,1,0,24,0,0,1,0,0.0,0,0,0,0,0.3316412859560068,105000,84000,105000
148,0,2,26,1,0,28,1,0,1,0,0.0,0,0,0,0,0.2098138747884941,55000,44000,55000
149,0,2,12,1,1,34,0,0,0,0,0.1375,0,1,0,0,0.3570219966159052,299000,224250,299000
150,0,3,4,0,0,29,0,0,1,0,0.0,0,0,0,0,0.19796954314720813,459000,344250,459000
151,0,1,13,1,1,37,1,0,1,0,0.0375,0,1,1,0,0.9170896785109983,80740,10000,20000
152,0,3,20,1,1,36,0,0,1,0,0.0,0,1,0,0,0.9018612521150592,12500,6250,12500
153,0,3,26,1,1,35,1,0,1,0,0.0625,0,1,0,0,0.5617597292724196,50000,25000,50000
154,0,3,28,1,1,38,1,1,1,0,1.0,0,1,0,0,0.7868020304568528,2000000,1500000,2000000
155,0,2,38,1,1,37,1,0,0,0,0.0125,0,1,0,0,0.8307952622673435,50000,42500,50000
156,0,1,28,1,0,40,1,0,1,0,0.05,0,2,1,0,0.09475465313028765,99948,25000,50000
157,0,3,28,1,1,38,1,0,1,0,0.025,0,1,0,0,0.805414551607445,12500,10625,12500
158,0,3,20,1,1,37,1,0,1,0,0.1,0,1,0,0,0.7868020304568528,100000,50000,100000
159,0,1,4,1,1,36,1,0,0,0,0.0,10,1,0,0,0.7021996615905245,290000,217500,290000
160,0,3,20,1,1,36,1,0,0,0,0.0625,0,1,1,0,0.7021996615905245,59200,25000,50000
161,0,1,12,1,0,30,0,1,1,0,0.0,0,0,0,0,0.3130287648054145,33700,16850,33700
162,0,3,5,1,1,36,1,0,1,0,0.0375,0,1,0,0,0.5939086294416244,35000,17500,35000
163,0,1,34,1,1,34,1,0,0,0,0.0,0,1,1,0,0.034690100792612574,10000,5000,10000
164,0,3,30,1,1,35,1,0,1,0,0.0375,0,1,1,0,0.5871404399323181,25000,12500,25000
165,0,2,46,1,1,36,0,1,1,0,0.15,0,2,0,0,0.6971235194585449,150000,112500,150000
166,0,1,15,1,1,37,0,0,1,0,0.0375,0,1,1,0,0.7868020304568528,100031,15000,30000
167,0,0,0,0,0,20,1,0,0,0,0.0,0,0,0,0,0.21996615905245348,55000,49500,55000
168,0,3,20,1,1,36,0,0,1,0,0.0125,0,2,1,0,0.7343485617597293,39818,10000,20000
169,0,3,20,1,0,33,1,0,1,0,0.0625,0,1,1,0,0.27749576988155666,35000,17500,35000
170,0,3,20,1,1,34,0,0,1,0,0.025,0,1,1,0,0.21996615905245348,5000,2500,5000
171,0,0,47,0,0,18,1,0,0,0,0.0,0,0,0,0,0.00338409475465313,350000,297500,350000
172,1,0,47,1,1,36,1,1,0,0,0.0,11,1,0,1,0.7783417935702199,130000,110500,130000
173,0,0,28,0,0,27,0,1,1,0,0.0,0,0,0,0,0.15228426395939088,100000,70000,100000
174,0,3,30,1,1,38,0,0,1,0,0.1375,0,1,1,0,0.6514382402707276,94080,17500,35000
175,0,1,8,1,0,31,0,1,0,0,0.0,0,2,0,1,0.25549915397631134,50000,40000,50000
176,0,3,26,1,1,38,1,0,1,0,0.0375,0,1,0,0,1.0,25000,12500,25000
177,0,1,21,0,0,25,0,0,0,0,0.0,0,0,0,0,0.3790186125211506,175000,131250,175000
178,0,2,5,1,1,36,1,0,0,0,0.05,0,1,0,0,0.7495769881556683,100000,50000,100000
179,0,1,4,0,0,21,0,0,1,0,0.0,0,0,0,0,0.21996615905245348,198198,178500,210000
180,0,3,30,1,1,38,1,0,1,0,0.0125,0,1,1,0,0.937394247038917,130086,25000,50000
181,0,0,21,0,0,14,1,1,1,0,0.0,0,0,0,0,0.018612521150592216,239000,239000,239000
182,0,3,28,1,1,38,0,0,1,0,0.025,0,1,0,0,0.751269035532995,5000,4250,5000
183,0,3,17,0,0,26,1,0,1,0,0.0,0,0,0,0,0.001692047377326565,205000,153750,205000
184,0,3,36,1,0,40,1,0,0,0,0.0125,0,1,1,0,0.19796954314720813,38880,10000,20000
185,0,1,12,1,0,33,1,1,1,0,0.0,0,1,0,0,0.25549915397631134,199257,150000,200000
186,0,3,5,1,1,36,0,0,1,0,0.0625,0,2,0,0,0.6971235194585449,25000,12500,25000
187,0,0,26,1,0,31,1,1,1,0,0.0,0,1,0,0,0.25549915397631134,590000,398250,590000
188,0,1,16,0,0,29,0,0,1,0,0.0,0,0,0,0,0.19796954314720813,150000,112500,150000
189,0,3,5,1,1,35,1,0,1,0,0.0,0,2,0,0,0.5939086294416244,35000,17500,35000
190,0,2,48,1,1,38,1,0,1,0,0.05,0,1,0,0,0.9526226734348562,25000,21250,25000
191,0,0,49,1,0,26,0,1,1,0,0.0625,0,0,0,0,0.02030456852791878,179000,179000,179000
192,0,3,5,1,1,37,1,0,1,0,0.0125,0,2,0,0,0.9018612521150592,15000,7500,15000
193,0,0,12,1,0,31,0,1,1,2,0.0,0,1,0,0,0.01353637901861252,1000000,1000000,1000000
194,1,3,28,0,1,29,0,0,1,0,0.0,12,0,0,0,0.16751269035532995,60000,48000,60000
195,0,3,26,1,1,36,1,1,1,0,0.65,0,1,1,0,0.8510998307952623,343281,62500,125000
196,0,3,39,1,1,38,1,0,1,0,0.0125,0,1,0,0,0.805414551607445,82000,22500,45000
197,0,2,52,1,0,35,0,0,1,0,0.125,13,1,0,0,0.4230118443316413,1629020,999988,1630000
198,0,3,36,1,1,38,1,0,1,0,0.025,0,2,0,0,0.8747884940778342,310000,232500,310000
199,0,3,30,1,1,38,0,1,0,0,0.15,0,1,1,0,0.9526226734348562,64321,20000,40000
200,0,0,28,1,0,34,0,0,1,0,0.0,0,1,0,0,0.34348561759729274,425000,318750,425000
201,0,1,12,1,1,37,1,1,1,0,0.1375,0,1,0,0,0.9103214890016921,130000,110500,130000
202,0,2,30,0,0,29,1,0,1,0,0.0,0,0,0,0,0.18612521150592218,267000,200250,267000
203,0,3,52,0,0,24,1,1,1,0,0.0,0,0,0,0,0.25888324873096447,155000,124000,155000
204,0,1,27,0,0,26,0,0,0,0,0.0,0,0,0,1,0.6988155668358714,99000,89100,99000
205,0,0,30,1,1,38,1,0,1,0,0.05,0,2,0,0,0.9475465313028765,52000,26000,52000
206,0,2,12,1,0,30,1,0,1,0,0.1,0,0,0,0,0.3130287648054145,185000,138750,185000
207,0,3,39,1,1,36,1,0,1,0,0.0,0,1,1,0,0.6091370558375635,12000,6000,12000
208,0,0,15,1,1,37,1,0,0,0,0.0,0,1,1,0,0.6582064297800339,16792,5000,10000
209,0,3,20,1,1,35,1,0,1,0,0.0125,0,1,1,0,0.5617597292724196,19981,2500,5000
210,0,0,27,1,1,37,1,0,1,0,0.1,14,1,0,0,0.7868020304568528,116760,58380,116760
211,0,3,39,1,1,37,1,0,1,0,0.075,0,1,1,0,0.9035532994923858,160928,50000,100000
212,0,1,28,1,1,39,1,0,1,0,0.0875,0,2,0,0,0.6091370558375635,100000,85000,100000
213,0,1,34,1,1,36,1,1,0,0,0.275,0,2,1,0,0.6091370558375635,175000,87500,175000
214,0,1,10,1,1,37,0,0,0,0,0.0125,0,1,0,0,0.9103214890016921,42300,21150,42300
215,0,3,52,1,1,36,0,0,1,0,0.025,0,1,0,0,0.7021996615905245,75000,37500,75000
216,0,0,39,1,0,35,1,2,0,0,0.0,0,0,1,0,0.5025380710659898,861376,562500,750000
217,0,1,28,1,1,33,1,0,1,0,0.025,0,1,0,0,0.2808798646362098,150000,127500,150000
218,0,3,28,1,1,34,1,0,1,0,0.05,0,1,0,0,0.43824027072758037,310000,232500,310000
219,0,3,30,1,1,37,1,0,0,0,0.0625,0,1,1,0,0.7868020304568528,133364,25000,50000
220,0,2,28,1,1,30,0,0,1,0,0.0,0,1,0,0,0.23181049069373943,49818,40000,50000
221,0,1,28,0,0,31,0,1,1,0,0.0,15,2,0,1,0.24534686971235195,93000,74400,93000
222,0,3,28,1,0,30,0,1,1,0,0.2125,0,0,1,0,0.1996615905245347,100000,50000,100000
223,0,3,50,1,1,34,1,0,1,0,0.0375,0,1,0,0,0.2927241962774958,247500,185625,247500
224,0,3,5,1,1,38,0,0,0,0,0.0125,0,1,0,0,0.8307952622673435,40000,20000,40000
225,0,2,28,1,0,25,0,0,1,0,0.0,0,0,0,0,0.5329949238578681,398000,298500,398000
226,0,3,26,1,1,37,1,0,1,0,0.0125,0,1,1,0,0.9103214890016921,57391,15000,30000
227,0,0,33,0,0,24,1,0,0,0,0.0,16,0,0,0,0.3197969543147208,1100000,749980,1100000
228,0,3,20,1,1,34,0,0,1,0,0.025,0,1,1,0,0.4179357021996616,8579,2500,5000
229,0,1,4,1,1,37,1,0,1,0,0.0375,0,2,1,0,0.9170896785109983,18100,2500,5000
230,0,3,20,1,1,34,1,0,1,0,0.0125,0,1,1,0,0.5431472081218274,225967,37500,75000
231,0,3,20,1,0,33,1,0,1,0,0.0625,0,1,1,0,0.2673434856175973,90088,31050,62100
232,0,0,12,1,0,40,0,0,0,1,0.025,17,1,0,0,0.07614213197969544,570000,513000,570000
233,0,3,20,1,1,34,0,0,1,0,0.025,0,1,1,0,0.6582064297800339,35000,17500,35000
234,0,3,26,1,1,38,1,0,1,0,0.075,0,2,1,0,0.9441624365482234,78299,25000,50000
235,0,3,36,1,1,39,1,0,0,0,0.05,0,1,0,0,0.6091370558375635,215700,161775,215700
236,0,3,28,1,1,34,1,0,1,0,0.0125,0,0,0,0,0.3976311336717428,5000,4250,5000
237,0,0,3,1,1,38,1,0,1,0,0.0125,0,1,0,0,0.9475465313028765,294000,220500,294000
238,0,3,26,1,1,39,1,1,1,0,0.2,0,1,1,0,0.43824027072758037,78755,19000,38000
239,0,0,49,1,1,37,0,0,0,0,0.0,0,1,0,0,0.8849407783417935,150000,127500,150000
240,0,2,26,1,1,38,1,0,0,0,0.025,0,1,1,0,0.7851099830795262,20000,10000,20000
241,0,1,12,1,0,31,1,1,1,0,0.0,0,1,0,0,0.005076142131979695,30170,187500,250000
242,0,3,41,1,0,31,0,1,1,0,0.1875,0,1,1,0,0.6548223350253807,50000,25000,50000
243,0,2,26,0,0,29,1,0,0,0,0.0,0,0,0,1,0.16751269035532995,25213,24000,30000
244,0,2,36,1,1,38,1,1,1,0,0.15,0,1,0,0,0.6514382402707276,50000,25000,50000
245,0,0,17,1,0,39,1,0,0,0,0.0375,0,1,0,0,0.43824027072758037,96000,85000,100000
246,0,3,36,1,1,37,1,0,1,0,0.0375,0,1,1,0,0.751269035532995,62178,40000,80000
247,0,0,27,0,0,24,0,0,1,0,0.0,0,0,0,0,0.29780033840947545,100000,90000,100000
248,0,3,26,1,1,39,1,0,0,0,0.075,0,1,1,0,0.637901861252115,46180,12500,25000
249,0,3,20,1,0,32,1,0,1,0,0.025,0,1,1,0,0.25549915397631134,70208,25000,50000
250,0,3,30,1,0,39,0,0,1,0,0.05,0,1,1,0,0.311336717428088,39376,10000,20000
251,0,3,30,1,1,35,1,0,1,0,0.0875,0,1,0,0,0.5025380710659898,10000,5000,10000
252,0,0,12,1,0,40,1,0,1,0,0.0375,0,2,0,0,0.001692047377326565,35000,35000,35000
253,0,0,24,0,0,27,0,1,1,0,0.1125,0,0,0,0,0.018612521150592216,315000,315000,315000
254,0,3,5,1,1,35,1,0,1,0,0.0125,0,1,0,0,0.727580372250423,35000,17500,35000
255,0,3,36,1,1,37,0,0,1,0,0.0625,0,2,1,0,0.7868020304568528,35244,10000,20000
256,0,3,5,1,1,38,1,0,1,0,0.025,0,1,0,0,0.9441624365482234,50000,25000,50000
257,0,0,10,1,1,38,1,0,1,0,0.025,0,2,0,0,0.8747884940778342,56500,28250,56500
258,0,3,28,1,0,40,1,0,1,0,0.075,0,1,0,0,0.17089678510998307,12500,11250,12500
259,0,1,15,0,0,26,0,0,0,0,0.0,0,0,0,1,0.6040609137055838,40000,36000,40000
260,0,1,6,1,0,40,0,0,1,0,0.125,0,1,1,0,0.155668358714044,45576,17500,35000
261,0,3,20,1,0,33,1,0,1,0,0.0125,0,1,1,0,0.25549915397631134,254150,10000,20000
262,0,1,7,1,0,43,1,0,0,0,0.0125,0,1,0,0,0.01692047377326565,150000,127500,150000
